signal_cycle,phase,follower_id,leader_id,follower_type,leader_type,min_TTC_s,max_DRAC_mps2,mean_TTC_s,interaction_duration_s,n_timesteps,critical_TTC,critical_DRAC,is_critical
1,GREEN,402,400,truck,car,4.154173642669218,0.2516144220029248,25.9588424043901,1.8,7,False,False,False
1,GREEN,403,383,car,car,1.609655831739962,0.9747425313298091,2.1118135000452782,0.4,3,False,False,False
1,GREEN,403,394,car,car,7.629065096571839,0.1191037156582012,18.836417586627707,0.4,3,False,False,False
1,GREEN,403,411,car,truck,3.979421321367785,0.0812052743108208,4.503833846246859,0.2,2,False,False,False
1,GREEN,403,416,car,car,0.6734933395927469,1.265120157706718,0.6734933395927469,0.0,1,True,False,True
1,GREEN,406,332,car,car,1.9917166957975527,0.3303431664695334,3.5256486795392474,2.4,13,False,False,False
1,GREEN,408,332,truck,car,7.996876829982431,0.096093764645577,8.420380119687225,0.2,2,False,False,False
1,GREEN,408,392,car,car,6.860378737136942,0.1196945579046402,8.580602165266097,0.4,2,False,False,False
1,GREEN,408,392,truck,car,5.468667936769475,0.177566093101208,16.18751217496816,0.4,2,False,False,False
1,GREEN,408,399,car,car,0.4215751648514484,1.600782152899824,0.4215751648514484,0.0,1,True,False,True
1,GREEN,408,399,truck,car,0.1254382988349734,7.048086654643825,0.1254382988349734,0.0,1,True,True,True
1,GREEN,408,410,truck,car,2.556625723716249,0.4357046476444836,3.1233309969336687,1.0,6,False,False,False
1,GREEN,408,416,truck,car,5.0305582290664095,0.0413075429282058,5.105064754391613,0.4,3,False,False,False
1,GREEN,411,7,truck,car,0.2130775426521197,3.2047018728522345,0.3853322469956218,0.4,3,True,False,True
1,GREEN,412,394,car,truck,8.168055954776278,0.1277782627565982,10.569845815396334,0.2,2,False,False,False
1,GREEN,412,416,car,car,1.6688927364168524,0.3633846482561011,3.9900431476740774,0.6,4,False,False,False
1,GREEN,412,421,car,car,70.42152777777773,0.0010224146262092,82.98569266381776,0.2,2,False,False,False
1,GREEN,412,431,car,car,0.9489971137335136,1.4421013301251202,0.9489971137335136,0.0,1,True,False,True
1,GREEN,413,7,truck,car,0.4365325077399381,1.146879078014184,0.4365325077399381,0.0,1,True,False,True
1,GREEN,414,332,truck,car,5.489739119796924,0.3046529642226718,5.506044072499508,0.2,2,False,False,False
1,GREEN,414,406,truck,car,5.178083439606486,0.2120089436186119,8.65385172771212,1.0,5,False,False,False
1,GREEN,414,413,truck,truck,8.592439915999067,0.0748157690114326,8.592439915999067,0.0,1,False,False,False
1,GREEN,414,431,truck,car,12.886461011139676,0.0090560162250224,14.370122861729405,0.6,4,False,False,False
1,GREEN,416,332,car,car,9.348908296943227,0.0244948386192722,9.348908296943227,0.0,1,False,False,False
1,GREEN,416,411,car,truck,6.663068948377478,0.1056795307771004,9.54220990953005,0.6,4,False,False,False
1,GREEN,419,411,truck,truck,3.5906223877194314,0.3664824250248683,22.976543935025166,1.567,3,False,False,False
1,GREEN,419,416,truck,car,2.621864186851211,0.3527261269435394,3.4663084121736913,0.6,4,False,False,False
1,GREEN,419,444,truck,car,10.32756933115824,0.044516767233209,10.32756933115824,0.0,1,False,False,False
1,GREEN,420,406,car,car,2.44248547468445,0.7152345502589703,21.918734900351655,0.2,2,False,False,False
1,GREEN,420,434,car,car,61.77098150782359,0.0005690374208405,61.77098150782359,0.0,1,False,False,False
1,GREEN,420,434,car,truck,1.572553045859001,0.1858124918389554,2.8740663951490952,0.2,2,False,False,False
1,GREEN,422,416,truck,car,3.640535892097402,0.1517221684859636,39.4268439097675,0.6,2,False,False,False
1,GREEN,422,428,bus,car,13.32287822878228,0.0081363800027697,13.32287822878228,0.0,1,False,False,False
1,GREEN,422,428,truck,car,18.27237163814181,0.0055958800545936,95.21103367501155,0.4,3,False,False,False
1,GREEN,422,436,bus,car,4.663210807414388,0.0682576904938355,4.663210807414388,0.0,1,False,False,False
1,GREEN,426,7,truck,car,10.052159546849184,0.0632252201169261,10.688702665099527,0.2,2,False,False,False
1,GREEN,426,434,truck,car,14.38352692713833,0.0164598016327489,14.38352692713833,0.0,1,False,False,False
1,GREEN,426,434,truck,truck,3.623635064802532,0.1352095316548383,3.869137899770256,0.2,2,False,False,False
1,GREEN,426,440,truck,car,7.565242900727528,0.056323373299623,8.259871414593267,0.2,2,False,False,False
1,GREEN,426,445,truck,car,3.881074168797954,0.0503726523887973,3.881074168797954,0.0,1,False,False,False
1,GREEN,430,420,truck,car,0.4717382065448365,0.4987936036036034,3.9867916993654817,0.6,4,True,False,True
1,GREEN,430,434,truck,car,28.739495798319336,0.0053828362573099,28.739495798319336,0.0,1,False,False,False
1,GREEN,430,434,truck,truck,6.02621646434765,0.0813362750740583,7.122435112948134,0.2,2,False,False,False
1,GREEN,430,444,truck,car,8.379799255983718,0.0850080029651469,28.894229873607,0.4,3,False,False,False
1,GREEN,430,445,truck,car,9.49617080529125,0.022688092328747,24.269818439060337,0.6,4,False,False,False
1,GREEN,433,434,car,truck,3.33936170212766,0.3237145587766805,3.33936170212766,0.0,1,False,False,False
1,GREEN,433,445,car,car,1.9681048082858907,0.3703816976265988,2.512660453414244,0.6,4,False,False,False
1,GREEN,436,439,truck,truck,39.502688172042646,0.0004708540319836,39.502688172042646,0.0,1,False,False,False
1,GREEN,438,420,truck,car,3.6491771539206193,0.1421003240942292,3.73169189799352,0.2,2,False,False,False
1,GREEN,438,431,truck,car,6.257945032965405,0.1078548942895023,6.607509959755314,0.8,5,False,False,False
1,GREEN,438,434,truck,truck,30.356914212548013,0.005145450519323,30.356914212548013,0.0,1,False,False,False
1,GREEN,438,440,truck,car,18.42624539639465,0.0139990537654769,34.39400956104046,0.4,3,False,False,False
1,GREEN,438,445,truck,car,8.788963847085277,0.0328878358164892,22.89140464240726,0.6,4,False,False,False
1,GREEN,440,7,car,car,3.4821666984550834,0.07528358711727,4.487020135216476,1.4,8,False,False,False
1,GREEN,442,7,car,car,7.164901814566245,0.1403717770361221,7.1887743687623615,0.2,2,False,False,False
1,GREEN,442,428,car,car,5.308358290225973,0.1729819182873789,9.388651959070947,0.4,3,False,False,False
1,GREEN,442,444,car,car,5.205094217955148,0.2681411597095564,5.896110576640146,0.6,4,False,False,False
1,GREEN,442,449,car,motorcycle,16.221727748691098,0.0235486629980473,17.0700403282864,0.2,2,False,False,False
1,GREEN,446,7,truck,car,9.48238015552712,0.1071355486004059,10.190650009845664,1.2,7,False,False,False
1,GREEN,446,440,truck,car,8.584145936981756,0.0900983061014839,8.71538698010484,0.6,4,False,False,False
1,GREEN,450,7,truck,car,231.380846325167,9.70261815381654e-05,245.78219704160514,0.4,3,False,False,False
1,GREEN,452,427,car,bus,17.614375813394734,0.028354680591077,17.614375813394734,0.0,1,False,False,False
1,RED,78,188,truck,truck,66.72251308900523,0.0001431301004394,74.46953679927971,0.2,2,False,False,False
1,RED,158,7,car,car,6.8949065836298935,0.0652075549605638,6.8949065836298935,0.0,1,False,False,False
1,RED,158,22,car,car,4.905292479108635,0.0914828222600795,4.905292479108635,0.0,1,False,False,False
1,RED,194,198,car,car,2.0232510075436605,0.2391448209816639,2.3068706150862863,0.4,3,False,False,False
1,RED,197,7,car,car,12.985434782608696,0.0177121524115647,14.84489658738997,0.4,3,False,False,False
1,RED,197,22,car,car,12.001570269562942,0.0159187502725805,12.631534339294056,0.2,2,False,False,False
1,RED,430,444,truck,car,8.979381443298971,0.072376923076923,8.979381443298971,0.0,1,False,False,False
1,UNKNOWN,12,22,truck,car,6.180739738385205,0.1793474643683361,6.180739738385205,0.0,1,False,False,False
1,UNKNOWN,137,125,car,car,3.3522870572050905,0.3903156196566581,8.46787235681157,0.4,3,False,False,False
1,UNKNOWN,137,143,car,car,4.927537678411019,0.1016633525086593,5.151254657222301,0.2,2,False,False,False
1,UNKNOWN,208,228,truck,car,4.430183185733349,0.0930322703872063,4.430183185733349,0.0,1,False,False,False
1,UNKNOWN,280,264,car,car,0.7591230026012635,1.7724400332876442,0.7591230026012635,0.0,1,True,False,True
1,UNKNOWN,358,370,car,bus,0.2878592185986439,3.2276194054963545,0.2878592185986439,0.0,1,True,False,True
1,UNKNOWN,414,406,truck,car,6.596622052262587,0.1189245031448971,6.596622052262587,0.0,1,False,False,False
1,UNKNOWN,460,466,car,car,3.74436684675188,0.1027811958350528,26.857567850967033,0.8,4,False,False,False
1,UNKNOWN,554,541,truck,car,1.788400951584903,0.4348297842890527,1.919162098965381,0.2,2,False,False,False
1,UNKNOWN,574,569,truck,car,11.002244778450128,0.0465632250796157,11.002244778450128,0.0,1,False,False,False
1,UNKNOWN,600,578,truck,car,758.0869565217389,7.584881853636159e-06,758.0869565217389,0.0,1,False,False,False
1,UNKNOWN,610,594,car,bus,1.0006155108740271,0.2435500922698371,1.0006155108740271,0.0,1,True,False,True
1,UNKNOWN,633,578,car,car,6.923806898724209,0.1833962180883432,8.919795301755236,0.2,2,False,False,False
1,UNKNOWN,702,578,car,car,5.0414122068442175,0.2744568274186264,10.58622719546035,0.8,5,False,False,False
1,UNKNOWN,724,718,truck,bus,1.5992099244576894,0.4511290162513543,1.5992099244576894,0.0,1,False,False,False
1,UNKNOWN,771,747,truck,car,4.962490913496487,0.2079097005888614,4.962490913496487,0.0,1,False,False,False
1,UNKNOWN,779,747,motorcycle,car,4.126378104757411,0.2824632087535087,4.126378104757411,0.0,1,False,False,False
1,UNKNOWN,783,747,car,car,3.834645251914871,0.4919751048830218,6.020383819614509,1.0,6,False,False,False
1,UNKNOWN,783,788,car,truck,8.81872327428222,0.0371255554593471,8.81872327428222,0.0,1,False,False,False
1,UNKNOWN,786,788,car,car,5.379067940288633,0.2247880140987991,5.484936984415423,0.2,2,False,False,False
1,UNKNOWN,786,792,car,car,3.970622995103832,0.1491705459647929,5.487185802295088,2.0,10,False,False,False
1,UNKNOWN,808,812,car,car,2.6756176606759547,0.4439909399087619,2.750171235079722,0.2,2,False,False,False
1,UNKNOWN,814,820,car,car,9.733114303178484,0.0672343896943958,9.733114303178484,0.0,1,False,False,False
1,UNKNOWN,835,842,truck,car,7.46263487411749,0.0502972484024133,7.46263487411749,0.0,1,False,False,False
1,UNKNOWN,851,718,truck,bus,2.9123900147310584,0.8624188337742055,5.2618846926080955,1.0,3,False,False,False
1,UNKNOWN,915,858,car,car,8.264872139973082,0.0674239105653986,9.481490690482909,0.4,3,False,False,False
1,UNKNOWN,972,971,car,car,1.491887740407693,1.0472972983697986,1.991960404634636,0.4,3,True,False,True
1,UNKNOWN,973,969,truck,car,2.820336895808594,0.4030901420640613,2.820336895808594,0.0,1,False,False,False
1,UNKNOWN,1034,1029,car,car,11.240580847723704,0.0226678677420481,11.240580847723704,0.0,1,False,False,False
1,UNKNOWN,1175,1164,car,truck,18.673495518565925,0.0083647970378497,36.52572413723552,0.2,2,False,False,False
1,UNKNOWN,1256,1233,car,car,3.4460588166737893,0.3734846293895495,3.4460588166737893,0.0,1,False,False,False
1,UNKNOWN,1287,1283,truck,car,8.104480804192066,0.0576903087682258,8.104480804192066,0.0,1,False,False,False
1,UNKNOWN,1307,1295,car,car,2.193297351575248,0.5448645616344284,2.2090696772460583,0.2,2,False,False,False
1,UNKNOWN,1312,1306,truck,truck,4.844313661380851,0.3788152725595626,5.09068313122658,0.2,2,False,False,False
1,UNKNOWN,1335,1333,car,car,2.497113347457628,0.7560730080283378,3.4232351851134584,0.8,4,False,False,False
1,UNKNOWN,1335,1333,car,truck,1.7269854713662127,0.8887741243044421,1.7269854713662127,0.0,1,False,False,False
1,UNKNOWN,1348,1351,car,car,1.780728276587354,0.2135923852059648,1.780728276587354,0.0,1,False,False,False
1,UNKNOWN,1382,1383,car,motorcycle,3.5095810095810096,0.3985091086890089,5.780831032079226,0.4,3,False,False,False
1,UNKNOWN,1390,1388,car,car,3.7167666166916544,0.53837117214024,3.7167666166916544,0.0,1,False,False,False
1,UNKNOWN,1394,1400,car,car,3.582493521451195,0.0969436505384986,3.6609057725557994,0.2,2,False,False,False
1,UNKNOWN,1418,1400,car,car,9.44955123779465,0.0536480502875513,9.44955123779465,0.0,1,False,False,False
1,UNKNOWN,1423,1425,car,truck,5.713184476342372,0.1316953798911273,5.713184476342372,0.0,1,False,False,False
1,UNKNOWN,1432,1419,car,car,6.568068622025456,0.137559464127733,6.568068622025456,0.0,1,False,False,False
1,UNKNOWN,1446,1430,car,car,4.683067880166855,0.1126184829038201,4.683067880166855,0.0,1,False,False,False
1,UNKNOWN,1499,1500,car,motorcycle,0.8138388423889913,1.7322839935503551,5.722254559078604,2.4,6,True,False,True
1,UNKNOWN,1504,1490,car,car,5.077935832208494,0.474159201604724,5.077935832208494,0.0,1,False,False,False
1,UNKNOWN,1511,1518,motorcycle,truck,0.0430524516892336,123.684013129771,0.0430524516892336,0.0,1,True,True,True
1,UNKNOWN,1512,1508,car,truck,0.4254994450610433,4.235023149657645,0.8813000910808901,0.2,2,True,True,True
1,UNKNOWN,1516,1499,car,car,11.159921902733403,0.0252421121272365,11.159921902733403,0.0,1,False,False,False
1,UNKNOWN,1519,1545,car,car,1.0551253832245893,2.411277408780197,1.317164984804172,0.4,3,True,False,True
1,UNKNOWN,1524,1543,car,motorcycle,93.00825471698116,0.0004558735149801,93.00825471698116,0.0,1,False,False,False
1,UNKNOWN,1525,1517,car,car,0.3306432185015659,2.510863533697632,0.3306432185015659,0.0,1,True,False,True
1,UNKNOWN,1528,1539,car,car,11.99371895997663,0.0570798767491992,11.99371895997663,0.0,1,False,False,False
1,UNKNOWN,1528,1544,car,motorcycle,4.36387900355872,0.231812110091743,5.2695070365332,0.2,2,False,False,False
1,UNKNOWN,1529,1516,car,car,1.2706151209293466,1.239793210431655,1.2706151209293466,0.0,1,True,False,True
1,UNKNOWN,1529,1543,motorcycle,motorcycle,0.7448642360468498,5.077838103858304,1.1166490921301502,0.4,3,True,True,True
1,UNKNOWN,1535,1538,motorcycle,motorcycle,0.2916032936487124,3.269338929856115,0.5743501477904893,0.4,3,True,False,True
1,UNKNOWN,1544,1543,motorcycle,motorcycle,0.6027901569463282,6.421388862102218,0.6027901569463282,0.0,1,True,True,True
1,UNKNOWN,1545,1564,car,motorcycle,0.5585214676740714,8.168475406106094,0.671165511380296,0.4,3,True,True,True
1,UNKNOWN,1548,1545,car,car,0.71227511932444,0.5735845446735396,0.71227511932444,0.0,1,True,False,True
1,UNKNOWN,1549,1550,truck,car,3.043259388529046,0.4895573494706661,3.043259388529046,0.0,1,False,False,False
1,UNKNOWN,1554,1548,car,motorcycle,1.703196003113153,1.1693017106426888,1.703196003113153,0.0,1,False,False,False
1,UNKNOWN,1563,1561,car,motorcycle,8.215162454873647,0.1264430260151168,8.215162454873647,0.0,1,False,False,False
1,UNKNOWN,1569,1587,truck,car,0.3610785069921862,5.939248868745729,0.7832518572068368,1.4,8,True,True,True
1,UNKNOWN,1570,1561,car,motorcycle,0.8720594826713706,15.861991383462447,0.8720594826713706,0.0,1,True,True,True
1,UNKNOWN,1585,1617,car,motorcycle,0.9301548894985262,3.1546896469920123,1.1232272157898444,0.2,2,True,False,True
1,UNKNOWN,1585,1617,truck,motorcycle,0.4224623697414126,7.666363283391192,0.5139508709623483,0.2,2,True,True,True
1,UNKNOWN,1596,1602,car,truck,0.1006874024086006,27.6683073885918,0.1006874024086006,0.0,1,True,True,True
1,UNKNOWN,1597,1600,car,motorcycle,1.2677421699004434,2.713682704323203,1.5775450243094802,0.4,3,True,False,True
1,UNKNOWN,1598,1585,motorcycle,motorcycle,1.4326459423412332,3.432116862756311,3.87053243320315,1.4,5,True,True,True
1,UNKNOWN,1600,1608,motorcycle,motorcycle,3.69266738953646,0.3996027381673365,5.0911317553229685,0.6,4,False,False,False
1,UNKNOWN,1606,1608,car,motorcycle,8.290519496698643,0.1452321534832001,54.92993285479923,0.4,3,False,False,False
1,UNKNOWN,1607,1608,car,motorcycle,187.29453125,0.0003417077881178,187.29453125,0.0,1,False,False,False
1,UNKNOWN,1611,1585,motorcycle,truck,0.6468992307810887,10.027991519123075,0.6468992307810887,0.0,1,True,True,True
1,UNKNOWN,1611,1604,motorcycle,car,7.69210844413745,0.0376424750252554,7.69210844413745,0.0,1,False,False,False
1,UNKNOWN,1620,1622,car,motorcycle,2.9844915125271503,1.2109768062096715,2.9844915125271503,0.0,1,False,False,False
1,UNKNOWN,1620,1622,truck,motorcycle,3.4582938317306966,0.9607772392021376,3.4582938317306966,0.0,1,False,False,False
1,UNKNOWN,1620,1632,truck,car,2.392657125077785,0.2014914694408322,2.392657125077785,0.0,1,False,False,False
1,UNKNOWN,1625,1622,car,motorcycle,39.30683208107636,0.0072799049134708,57.94803456914853,0.2,2,False,False,False
1,UNKNOWN,1633,1645,motorcycle,car,0.7907875280237864,3.976605457927014,0.9477288844373333,0.6,3,True,True,True
1,UNKNOWN,1634,1633,motorcycle,truck,0.143089210775687,12.906284058656578,0.2271836704673465,0.2,2,True,True,True
1,UNKNOWN,1640,1622,car,motorcycle,4.123022774327122,0.2928676522280584,4.214994588744588,0.6,2,False,False,False
1,UNKNOWN,1640,1622,truck,motorcycle,4.565823636888163,0.2277573736310025,4.990093240417671,0.6,2,False,False,False
1,UNKNOWN,1645,1672,car,car,1.9658955717118305,1.1544356845078003,1.9658955717118305,0.0,1,False,False,False
1,UNKNOWN,1649,1654,motorcycle,car,0.0542785520054384,86.7230209001957,0.1437626984960288,0.2,2,True,True,True
1,UNKNOWN,1651,1664,motorcycle,car,1.75696157088003,3.646408724119704,1.75696157088003,0.0,1,False,True,True
1,UNKNOWN,1665,1622,motorcycle,motorcycle,0.7372776334199481,16.964437049286992,1.7054508054633803,1.2,7,True,True,True
1,UNKNOWN,1673,1622,truck,motorcycle,2.078722562784259,1.2163720379372345,3.657076302913709,0.8,5,False,False,False
1,UNKNOWN,1673,1676,truck,motorcycle,1.733629939806334,0.5510114806316231,1.733629939806334,0.0,1,False,False,False
1,UNKNOWN,1675,1672,motorcycle,car,0.4801969675499504,2.939210564367392,0.5987805637685306,0.2,2,True,False,True
1,UNKNOWN,1680,1622,car,motorcycle,1.2105963069625614,4.87610937357878,4.0703338903099056,0.8,5,True,True,True
1,UNKNOWN,1681,1664,motorcycle,car,1.5529363756338124,3.708329645926168,1.9332980878978956,0.4,3,False,True,True
1,UNKNOWN,1683,1687,car,motorcycle,0.7353161457583176,4.721098564237167,1.333367456972784,1.8,8,True,True,True
1,UNKNOWN,1685,1692,motorcycle,motorcycle,0.1407335512872905,15.597338073919833,0.1581029004563896,0.2,2,True,True,True
1,UNKNOWN,1688,1693,motorcycle,car,0.1351548970559938,9.613044205580868,5.535506351155511,0.8,2,True,True,True
1,UNKNOWN,1690,1622,truck,motorcycle,3.612811357646858,0.3255913147832226,4.636178507048825,1.0,6,False,False,False
1,UNKNOWN,1692,1699,motorcycle,motorcycle,0.43569464678884,31.42946579886864,2.937860819429959,0.2,2,True,True,True
1,UNKNOWN,1701,1702,motorcycle,motorcycle,0.6048330546415663,1.5325716623561938,0.6048330546415663,0.0,1,True,False,True
1,UNKNOWN,1707,1702,car,motorcycle,5.4621766715470965,0.0562687768048606,5.4621766715470965,0.0,1,False,False,False
1,UNKNOWN,1707,1714,car,motorcycle,2.1733062674448105,0.0906683070636311,2.1733062674448105,0.0,1,False,False,False
1,UNKNOWN,1708,1707,car,car,1.8409943714821764,0.405324433121019,1.8409943714821764,0.0,1,False,False,False
1,UNKNOWN,1725,1721,car,motorcycle,22.93971513746273,0.0131605819074435,22.93971513746273,0.0,1,False,False,False
1,UNKNOWN,1742,1736,car,motorcycle,17.02514336127041,0.0133156000621825,17.02514336127041,0.0,1,False,False,False
1,UNKNOWN,1745,1763,car,motorcycle,2.383560604144003,0.829158695006103,2.383560604144003,0.0,1,False,False,False
1,UNKNOWN,1754,1745,car,car,3.509787413176173,0.2707286476761619,3.509787413176173,0.0,1,False,False,False
1,UNKNOWN,1759,1783,motorcycle,car,669.1400000000142,7.472277849179225e-06,669.1400000000142,0.0,1,False,False,False
1,UNKNOWN,1760,1787,car,car,7.861421181595425,0.070082748051948,9.128267806497936,0.2,2,False,False,False
1,UNKNOWN,1773,1760,motorcycle,car,0.3672933090762078,9.428159768849754,0.3672933090762078,0.0,1,True,True,True
1,UNKNOWN,1797,1802,car,car,2.233380288090153,0.4926836714140385,2.233380288090153,0.0,1,False,False,False
1,UNKNOWN,1804,1795,car,car,7.165971432183037,0.0551983780208149,8.807861904548995,0.8,5,False,False,False
1,UNKNOWN,1821,1819,car,car,6.662247959254866,0.1075687972562572,11.362363251855378,0.2,2,False,False,False
1,UNKNOWN,1836,1833,car,car,9.272643253234753,0.035006199541513,14.654942862750499,0.6,2,False,False,False
1,UNKNOWN,1836,1839,car,car,0.2822521307954208,38.76232915998769,0.2822521307954208,0.0,1,True,True,True
1,UNKNOWN,1848,1841,motorcycle,car,0.5036167977962306,10.019324260192034,0.7373087053030254,0.4,3,True,True,True
1,UNKNOWN,1865,1849,motorcycle,car,1.8172927066157705,1.218103166287582,2.4862823673848733,0.6,3,False,False,False
1,UNKNOWN,1868,1879,car,car,5.062586965781627,0.3477964945394579,5.062586965781627,0.0,1,False,False,False
1,UNKNOWN,1869,1849,motorcycle,car,0.196419643136152,260.6745393815253,0.196419643136152,0.0,1,True,True,True
1,UNKNOWN,1872,1873,motorcycle,motorcycle,0.5607707509881423,1.9851249339207049,1.6729395696505276,0.4,2,True,False,True
1,UNKNOWN,1872,1884,car,car,2.395320782306708,1.142018229961541,18.135643132432318,0.4,3,False,False,False
1,UNKNOWN,1877,1849,motorcycle,car,1.032136049559209,3.2530595181070554,1.617954095889583,0.4,2,True,False,True
1,UNKNOWN,1880,1879,car,car,6.490367568845292,0.0651812082309022,6.490367568845292,0.0,1,False,False,False
1,UNKNOWN,1880,1881,car,car,0.2165384130187965,18.30391173900379,0.2165384130187965,0.0,1,True,True,True
1,UNKNOWN,1880,1884,car,car,1.1456467447468135,2.027151921522936,1.377711755181976,0.2,2,True,False,True
1,UNKNOWN,1881,1879,car,car,7.530890804597702,0.0092419345607173,7.530890804597702,0.0,1,False,False,False
1,UNKNOWN,1882,1849,car,car,1.7673566192324277,0.3936387214834695,1.8448322358815754,0.2,2,False,False,False
1,UNKNOWN,1882,1849,truck,car,1.23317517452007,2.973786754527564,3.3461232502566842,1.3,2,True,False,True
1,UNKNOWN,1883,1898,car,car,9.315633122911253,0.0867251843584326,9.315633122911253,0.0,1,False,False,False
1,UNKNOWN,1884,1900,car,motorcycle,0.2350092453993132,4.832575833645559,0.6966201076692174,1.0,5,True,True,True
1,UNKNOWN,1886,1879,car,car,5.575099469496021,0.0540976894941865,7.518479513589344,0.6,4,False,False,False
1,UNKNOWN,1886,1879,motorcycle,car,1.939677464854953,0.5482612543934069,2.4674247681457597,0.4,3,False,False,False
1,UNKNOWN,1886,1901,motorcycle,car,0.1895957643499453,15.689960217198582,0.1895957643499453,0.0,1,True,True,True
1,UNKNOWN,1887,1881,motorcycle,car,0.5973136452588507,0.9410466418466124,6.669983080056016,0.4,3,True,False,True
1,UNKNOWN,1887,1882,bicycle,truck,0.5406369426751593,1.4519910461828462,0.5406369426751593,0.0,1,True,False,True
1,UNKNOWN,1887,1882,motorcycle,truck,0.3071034613921643,6.848506332249576,0.3071034613921643,0.0,1,True,True,True
1,UNKNOWN,1891,1886,truck,motorcycle,1.3315511884979407,1.559196535539881,1.3315511884979407,0.0,1,True,False,True
1,UNKNOWN,1898,1908,car,motorcycle,1.1457754535054745,3.221847322832948,1.2248682554839743,1.0,6,True,False,True
1,UNKNOWN,1898,1908,truck,motorcycle,1.6427093556858272,2.294928184922935,1.6427093556858272,0.0,1,False,False,False
1,UNKNOWN,1909,1879,motorcycle,motorcycle,1.8828883885493728,1.6511865593877586,2.216656348997383,0.2,2,False,False,False
1,UNKNOWN,1914,1916,motorcycle,truck,7.0991613221509615,0.0571053370396108,7.0991613221509615,0.0,1,False,False,False
1,UNKNOWN,1938,1941,bicycle,motorcycle,1.6761223482979777,0.1209338925680647,1.6761223482979777,0.0,1,False,False,False
1,UNKNOWN,1956,1954,truck,car,11.732411703437176,0.0450077966361596,11.732411703437176,0.0,1,False,False,False
1,UNKNOWN,1956,1961,bus,car,2.520403704998252,0.4540542444571568,4.777962429320248,0.2,2,False,False,False
1,UNKNOWN,1965,1964,motorcycle,motorcycle,4.449241096873615,0.5323492138163357,4.449241096873615,0.0,1,False,False,False
1,UNKNOWN,1972,1978,motorcycle,car,2.819851377386343,0.7086721009574009,2.819851377386343,0.0,1,False,False,False
1,UNKNOWN,1973,1979,truck,motorcycle,2.4471453851168854,0.4387561141769744,5.8281314906934805,0.2,2,False,False,False
1,UNKNOWN,1976,1978,car,car,7.587155963302752,0.011493107617896,7.587155963302752,0.0,1,False,False,False
1,UNKNOWN,1976,1978,truck,car,6.426065162907268,0.0155227184087363,6.426065162907268,0.0,1,False,False,False
1,UNKNOWN,1980,1979,motorcycle,motorcycle,1.3176865046102264,2.4897803753180665,1.3176865046102264,0.0,1,True,False,True
1,UNKNOWN,1982,1979,car,motorcycle,1.2190802290572054,0.6947450871670703,1.2190802290572054,0.0,1,True,False,True
1,UNKNOWN,1994,1995,car,car,4.224495929868503,0.4725415844020324,4.224495929868503,0.0,1,False,False,False
1,UNKNOWN,1999,1995,bus,car,1.951138030705768,1.7642780499516113,1.951138030705768,0.0,1,False,False,False
1,UNKNOWN,1999,1995,car,car,1.237869108367987,6.15824399241236,1.237869108367987,0.0,1,True,True,True
1,UNKNOWN,1999,1995,truck,car,2.1598831263696128,1.584576479261925,2.1598831263696128,0.0,1,False,False,False
1,UNKNOWN,2005,1995,car,car,19.72480620155039,0.004577991746905,28.320209007948186,0.4,2,False,False,False
1,UNKNOWN,2008,1995,car,car,3.2282849061455385,0.3011661077834772,3.2282849061455385,0.0,1,False,False,False
1,UNKNOWN,2008,1995,truck,car,1.622609712956644,2.2125160297841293,1.622609712956644,0.0,1,False,False,False
1,UNKNOWN,2009,2002,car,car,2.27145420113625,0.4416994185918952,2.27145420113625,0.0,1,False,False,False
1,UNKNOWN,2011,2028,car,car,16.439851986315716,0.0435618277218135,17.3605853338172,0.2,2,False,False,False
1,UNKNOWN,2036,2046,motorcycle,car,1.2955732022989512,1.7592985066034543,1.2955732022989512,0.0,1,True,False,True
1,UNKNOWN,2042,2028,car,car,13.996195493122622,0.0122068886565603,68.69526090265384,0.6,3,False,False,False
1,UNKNOWN,2046,2028,car,car,4.813012417893273,0.2166730333217114,40.33882061976971,0.4,3,False,False,False
1,UNKNOWN,2046,2042,car,car,0.1687871077184054,6.2866175879397,0.1687871077184054,0.0,1,True,True,True
1,UNKNOWN,2047,2042,car,car,6.214509803921571,0.1025825077301696,6.214509803921571,0.0,1,False,False,False
1,UNKNOWN,2047,2053,motorcycle,car,1.4285269494222652,3.035224502942388,2.013300226775352,0.4,3,True,False,True
1,UNKNOWN,2048,2047,motorcycle,motorcycle,0.5038548654063943,4.556470836395072,2.114114183320508,0.6,4,True,True,True
1,UNKNOWN,2049,2028,car,car,1.1625532209491505,6.212403759118653,1.1625532209491505,0.0,1,True,True,True
1,UNKNOWN,2049,2061,motorcycle,motorcycle,0.6053053710422341,7.672738789684302,0.6567679810588029,0.4,3,True,True,True
1,UNKNOWN,2061,2064,motorcycle,car,0.1323311626397257,18.62486470182432,0.3738628344467324,0.8,4,True,True,True
1,UNKNOWN,2064,2077,car,car,2.591979075850044,0.840786108308106,6.755038936780987,0.4,3,False,False,False
1,UNKNOWN,2065,2028,car,car,4.772872186262197,0.1084357552020079,11.108394441687919,0.8,2,False,False,False
1,UNKNOWN,2078,2053,motorcycle,car,2.231206418951189,1.4076241325427572,2.231206418951189,0.0,1,False,False,False
1,UNKNOWN,2084,2095,car,car,3.462066362419792,0.4208902567025125,3.656161989680828,0.2,2,False,False,False
