timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank
548.867,2412,2409,car,motorcycle,11.137,8.3545,20.786,9.4585,7.649,-0.196,5.1889,3.1346,2.0,28.3624,6.7323,1
548.867,2412,2402,car,motorcycle,11.137,8.3545,31.9835,9.6107,18.8465,-0.0438,5.1889,0.0649,2.0,28.3624,0.2986,2
548.933,2419,2413,car,motorcycle,13.8615,8.5195,23.635,8.9295,7.7735,-0.89,8.3303,0.9795,2.0,21.0505,6.2478,1
549.0,2401,2421,motorcycle,car,14.6675,9.4891,22.551,8.475,3.3835,-0.2859,6.016,0.1766,4.5,13.6475,2.8673,1
549.067,2412,2409,car,motorcycle,9.7605,8.4485,19.9835,9.4705,8.223,-0.278,7.5519,5.0963,2.0,-3.3227,12.8879,1
549.133,2419,2413,car,motorcycle,12.579,8.458,23.351,8.9675,8.772,-0.7905,0.4995,1.728,2.0,-98.1482,1.8352,1
549.2,2401,2421,motorcycle,car,13.227,9.579,22.5045,8.454,4.7775,-0.175,8.2658,0.1799,4.5,9.1804,-1.0136,1
549.2,2401,2390,motorcycle,motorcycle,13.227,9.579,29.7316,10.4188,14.5046,0.0398,8.2658,0.1071,2.0,9.1804,0.0826,2
549.333,2419,2413,car,motorcycle,13.2855,8.4745,23.057,9.099,7.7715,-0.6755,1.6418,1.1539,2.0,-78.0643,-7.8473,1
549.4,2401,2421,motorcycle,car,11.5565,9.6135,22.379,8.4975,6.3225,-0.184,7.6852,1.7559,4.5,-13.0162,17.3878,1
549.4,2401,2390,motorcycle,motorcycle,11.5565,9.6135,29.7383,10.4291,16.1818,0.0156,7.6852,0.3147,2.0,-13.0162,5.0751,2
549.533,2419,2413,car,motorcycle,12.5755,8.4305,22.839,9.1135,8.2635,-0.617,6.1425,1.6894,2.0,-0.2495,12.1233,1
549.6,2401,2390,motorcycle,motorcycle,9.886,9.9665,29.7165,10.4161,17.8305,-0.3504,11.5076,1.4579,2.0,52.2257,22.6876,1
549.667,2412,2428,car,motorcycle,4.879,8.3565,16.9245,9.723,10.0455,0.0665,15.7741,8.4585,2.0,62.86,-49.788,1
549.733,2419,2413,car,motorcycle,11.3485,8.377,22.4085,9.176,9.06,-0.501,6.1768,1.9221,2.0,0.8512,-9.9576,1
549.8,2401,2390,motorcycle,motorcycle,6.872,9.9485,29.1225,10.4161,20.2505,-0.3324,16.9038,3.7239,2.0,0.1343,-0.0537,1
549.933,2419,2413,car,motorcycle,10.1635,8.4465,22.1215,9.1745,9.958,-0.572,5.3537,1.4972,2.0,-9.2749,5.8146,1
549.967,2425,2429,truck,car,20.2165,8.0745,23.3822,8.6421,-1.3343,-1.5824,0.6144,0.7592,4.5,-3.2887,-0.3276,1
550.0,2401,2390,motorcycle,motorcycle,3.858,9.825,28.643,10.4353,22.785,-0.1897,11.4469,0.2832,2.0,-54.2081,34.9885,1
550.133,2413,2430,motorcycle,car,21.717,9.131,24.049,8.5385,-2.168,-0.7075,2.6133,1.0906,4.5,6.8045,-10.3189,1
550.133,2419,2430,car,car,9.0915,8.468,24.049,8.5385,10.4575,-1.7295,6.2997,1.0906,4.5,18.645,-10.3189,1
550.133,2419,2413,car,motorcycle,9.0915,8.468,21.717,9.131,10.6255,-0.637,6.2997,2.6133,2.0,18.645,6.8045,2
550.167,2425,2429,truck,car,20.183,8.0565,23.2348,8.635,-1.4482,-1.5715,0.3511,0.7286,4.5,6.4251,0.0221,1
550.333,2413,2430,motorcycle,car,21.1285,9.2575,23.9885,8.5685,-1.64,-0.611,3.0719,0.3327,4.5,-2.7741,2.3106,1
550.333,2419,2413,car,motorcycle,7.3105,8.4225,21.1285,9.2575,11.818,-0.465,12.283,3.0719,2.0,41.4984,-2.7741,1
550.333,2419,2430,car,car,7.3105,8.4225,23.9885,8.5685,12.178,-1.654,12.283,0.3327,4.5,41.4984,2.3106,2
550.533,2413,2430,motorcycle,car,20.613,9.1665,24.046,8.6095,-1.067,-0.743,2.6865,0.1534,4.5,7.1514,-3.6836,1
550.533,2419,2413,car,motorcycle,4.495,8.1255,20.613,9.1665,14.118,-0.259,13.746,2.6865,2.0,-27.016,7.1514,1
550.533,2419,2430,car,car,4.495,8.1255,24.046,8.6095,15.051,-1.316,13.746,0.1534,4.5,-27.016,-3.6836,2
550.733,2421,2430,car,car,21.053,8.533,23.9895,8.6105,-1.5635,-1.7225,0.8276,0.5905,4.5,-2.4885,2.3891,1
550.833,2426,2433,car,car,12.082,8.847,12.9425,8.387,-3.6395,-1.34,8.5703,3.6833,4.5,-13.16,13.4859,1
551.033,2426,2433,car,car,10.419,8.8725,12.0075,8.346,-2.9115,-1.2735,9.1255,5.3232,4.5,18.8473,2.9119,1
551.233,2426,2433,car,car,8.342,8.9775,10.956,8.303,-1.886,-1.1255,11.074,4.8483,4.5,1.1107,-7.6597,1
551.433,2426,2433,car,car,6.222,8.605,10.037,8.3085,-0.685,-1.5035,10.4797,4.8722,4.5,-2.1052,8.1043,1
551.433,2426,2435,car,car,6.222,8.605,11.1645,8.365,0.4425,-1.56,10.4797,7.8316,4.5,-2.1052,-79.2479,2
551.433,2433,2435,car,car,10.037,8.3085,11.1645,8.365,-3.3725,-1.7435,4.8722,7.8316,4.5,8.1043,-79.2479,1
551.633,2433,2435,car,car,8.7725,8.4145,11.4705,8.3885,-1.802,-1.774,8.4816,3.2156,4.5,28.1243,30.7838,1
551.733,2437,2430,car,car,9.12,8.243,23.2855,8.639,9.6655,-1.404,9.4406,1.2248,4.5,-98.715,3.1013,1
551.833,2433,2435,car,car,6.899,8.407,10.5355,8.4815,-0.8635,-1.7255,8.3352,4.6102,4.5,-29.5725,-16.4672,1
551.933,2437,2430,car,car,9.374,8.228,22.9835,8.6525,9.1095,-1.3755,5.1991,1.7774,4.5,47.6637,2.4443,1
552.267,2439,2421,car,car,12.2045,8.379,20.6125,8.5385,3.908,-1.6405,1.3409,1.1216,4.5,-2.3845,2.877,1
552.367,2437,2429,car,car,6.1055,8.3205,19.6772,8.7055,9.0717,-1.415,1.9593,2.7725,4.5,-58.7133,0.2316,1
552.467,2439,2421,car,car,12.4145,8.3915,20.3695,8.5235,3.455,-1.668,0.7193,1.121,4.5,-3.7164,-2.8834,1
552.567,2437,2429,car,car,6.534,8.445,19.1322,8.7151,8.0982,-1.5299,3.8315,2.6084,4.5,-6.8718,-1.872,1
552.667,2439,2421,car,car,12.5095,8.4245,20.148,8.516,3.1385,-1.7085,0.4294,1.3716,4.5,0.6167,5.3968,1
552.767,2437,2445,car,car,7.198,8.427,24.5525,8.6066,12.8545,-1.6204,2.9761,0.3612,4.5,-2.1621,-4.4608,1
552.867,2439,2421,car,car,12.642,8.4245,19.81,8.519,2.668,-1.7055,1.1,1.7871,4.5,6.1899,-1.2446,1
552.967,2437,2445,car,car,7.7515,8.393,24.5394,8.6159,12.2879,-1.5771,2.5941,0.0879,4.5,-1.4686,-0.1479,1
553.167,2437,2445,car,car,8.2505,8.44,24.5185,8.6258,11.768,-1.6142,2.4676,0.4388,4.5,0.0034,4.8512,1
553.4,2443,2437,truck,car,7.778,7.0565,8.841,8.446,-3.437,-0.7605,3.6198,2.724,4.5,1.3418,2.7771,1
553.767,2448,2445,car,car,15.867,8.5135,24.0517,8.662,3.6847,-1.6515,1.7446,1.0151,4.5,-22.3799,0.3657,1
553.967,2448,2445,car,car,15.822,8.5285,23.867,8.6652,3.545,-1.6633,0.6069,0.7058,4.5,0.9794,-3.4455,1
554.167,2448,2445,car,car,15.8155,8.5515,23.7616,8.654,3.4461,-1.6975,1.3567,0.5228,4.5,20.3759,1.5761,1
554.367,2448,2445,car,car,15.25,8.5345,23.6354,8.6342,3.8854,-1.7003,3.7352,0.713,4.5,3.4505,0.3285,1
554.567,2448,2445,truck,car,14.3115,8.5305,23.484,8.6099,4.6725,-2.0706,6.271,0.8438,4.5,22.1006,1.0195,1
554.767,2448,2445,car,car,12.7655,8.4255,23.3054,8.582,6.0399,-1.6435,8.489,0.9512,4.5,0.1393,0.6084,1
554.967,2448,2449,car,truck,11.0635,8.435,12.125,6.917,-6.9385,-0.632,8.5331,1.9601,8.0,0.1143,-3.8665,1
554.967,2448,2445,car,car,11.0635,8.435,23.1119,8.5755,7.5484,-1.6595,8.5331,1.0927,4.5,0.1143,4.0383,2
554.967,2449,2445,truck,car,12.125,6.917,23.1119,8.5755,6.4869,-0.4915,1.9601,1.0927,4.5,-3.8665,4.0383,1
555.167,2448,2449,car,truck,9.174,8.456,12.3,7.2095,-4.874,-0.9035,11.277,4.8355,8.0,27.4664,47.5866,1
555.167,2448,2445,car,car,9.174,8.456,22.9147,8.416,9.2407,-1.76,11.277,1.1629,4.5,27.4664,-2.2829,2
555.167,2449,2445,truck,car,12.3,7.2095,22.9147,8.416,6.1147,-0.9435,4.8355,1.1629,4.5,47.5866,-2.2829,1
555.367,2448,2449,car,truck,6.1905,8.2555,12.728,7.202,-1.4625,-1.0965,19.5667,8.2435,8.0,55.471,181.2632,1
555.367,2448,2445,car,car,6.1905,8.2555,22.6735,8.4475,11.983,-1.608,19.5667,1.3521,4.5,55.471,0.1541,2
555.367,2449,2445,truck,car,12.728,7.202,22.6735,8.4475,5.4455,-0.9045,8.2435,1.3521,4.5,181.2632,0.1541,1
556.467,2429,2442,truck,motorcycle,13.0464,8.857,29.7882,10.2056,14.7418,-0.3014,2.2961,0.2403,2.0,9.0924,-0.2238,1
557.267,2429,2442,truck,motorcycle,8.387,8.3605,29.7665,9.9891,19.3795,-0.0214,5.9744,0.1121,2.0,74.7484,-0.5829,1
557.467,2429,2442,truck,motorcycle,4.809,8.742,29.7676,9.9745,22.9586,-0.4175,34.5492,0.055,2.0,210.9416,0.0154,1
557.833,2460,2463,bus,car,11.0475,7.2245,13.045,8.5855,-2.5025,-0.789,2.71,9.993,4.5,13.1505,-77.0188,1
558.7,2466,2460,car,bus,6.795,8.0945,13.3305,7.502,-5.4645,-1.5575,1.8713,0.7331,12.0,21.2353,-15.4817,1
558.767,2468,2458,car,car,1.889,9.2305,31.9947,8.633,25.6057,-1.2025,12.2194,0.7566,4.5,-68.1176,2.8405,1
558.967,2466,2470,car,car,7.857,8.1095,24.1665,8.198,11.8095,-1.7115,5.2977,0.3161,4.5,3.7775,-0.3618,1
559.167,2466,2470,car,car,8.9,8.141,24.102,8.1845,10.702,-1.7565,4.6822,0.391,4.5,-9.878,1.1153,1
559.367,2466,2470,car,car,9.7145,8.1205,23.99,8.1875,9.7755,-1.733,3.8414,0.7961,4.5,1.4402,2.9815,1
559.567,2466,2470,car,car,10.359,8.1135,23.8085,8.2145,8.9495,-1.699,1.8486,0.8668,4.5,-21.0288,-2.1251,1
559.767,2472,2470,bicycle,car,1.9095,8.5215,23.6555,8.2015,17.246,-0.88,1.4338,0.769,4.5,-9.4511,0.9476,1
559.8,2468,2466,car,car,3.3385,8.1025,10.355,8.049,2.5165,-1.7465,2.3953,1.2261,4.5,43.822,4.5884,1
560.2,2472,2468,bicycle,car,1.818,8.678,6.01,8.236,-0.308,-0.758,0.4491,6.375,4.5,-2.5848,-24.7071,1
560.4,2472,2468,bicycle,car,1.815,8.684,6.974,8.2805,0.659,-0.7965,0.6186,4.1973,4.5,8.122,2.9691,1
560.6,2472,2468,bicycle,car,1.8605,8.765,7.7895,8.2855,1.429,-0.7205,1.3867,3.54,4.5,24.4048,-9.5242,1
560.8,2472,2468,motorcycle,car,1.8135,8.7135,8.455,8.3195,2.1415,-0.906,4.8901,3.8657,4.5,87.1191,12.8004,1
561.0,2472,2468,car,car,3.1855,8.1325,9.2105,8.315,1.525,-1.6175,3.8609,2.3174,4.5,-96.1043,-28.3275,1
561.2,2472,2468,car,car,3.3595,8.1105,9.2845,8.336,1.425,-1.5745,5.3324,0.7082,4.5,112.3787,1.7029,1
561.233,2479,2478,bicycle,car,1.79,8.757,7.3145,8.0115,1.0245,-0.4545,0.3426,2.5103,4.5,1.627,-3.1547,1
561.4,2472,2468,car,car,5.5455,8.165,9.288,8.3535,-0.7575,-1.6115,10.8402,1.6127,4.5,-58.1046,24.8344,1
562.0,2472,2457,car,truck,7.995,8.18,21.9996,8.4915,6.0046,-1.8385,0.0827,1.4127,8.0,-57.719,2.5693,1
562.2,2483,2457,car,car,19.74,8.246,21.6835,8.4905,-2.5565,-1.5555,3.1159,1.6604,4.5,-5.4953,-0.0925,1
562.867,2485,2457,truck,truck,11.3725,8.8845,20.4866,8.501,1.1141,-2.1165,8.4807,2.1929,8.0,30.7016,1.4352,1
563.067,2485,2457,truck,car,9.6505,9.0025,20.0051,8.4894,5.8546,-1.6369,5.9054,2.6962,4.5,-55.1071,3.5859,1
563.267,2485,2457,truck,car,9.0355,9.105,19.4073,8.4711,5.8718,-1.5161,3.6055,3.2199,4.5,42.1838,1.6523,1
563.467,2485,2457,truck,car,7.795,8.6315,18.7678,8.4549,6.4728,-1.9734,8.7285,2.9911,4.5,15.2527,-3.933,1
563.733,2457,2482,car,motorcycle,17.89,8.4408,29.7747,9.7546,9.8847,0.0138,4.4503,0.0416,2.0,15.0038,0.1931,1
563.933,2457,2482,car,motorcycle,16.8294,8.5006,29.7753,9.7668,10.9459,-0.0338,5.5318,0.0812,2.0,-4.2232,0.1998,1
564.733,2457,2482,truck,motorcycle,11.9413,8.7772,29.7836,9.8806,15.8423,-0.5466,8.5559,0.1768,2.0,-5.9084,0.0605,1
564.933,2457,2482,truck,motorcycle,10.302,8.876,29.7822,9.9161,17.4802,-0.6099,8.1126,0.1746,2.0,1.4753,-0.0825,1
565.133,2457,2482,truck,motorcycle,8.6628,8.974,29.7808,9.9484,19.118,-0.6756,8.26,0.1434,2.0,-0.0014,-0.2292,1
565.333,2457,2482,truck,motorcycle,7.0235,9.071,29.7793,9.9729,20.7558,-0.7481,8.1121,0.1034,2.0,-1.478,-0.1709,1
565.733,2497,2482,motorcycle,motorcycle,23.2897,9.1327,29.781,10.0006,4.4913,0.0679,0.7428,0.0397,2.0,-1.711,-0.1036,1
565.933,2497,2482,motorcycle,motorcycle,23.1638,9.1135,29.7876,10.0033,4.6238,0.0898,0.5949,0.0457,2.0,0.2074,0.1554,1
566.3,2498,2499,car,motorcycle,2.9385,8.4265,18.6225,8.894,13.684,-0.8325,2.3364,0.8718,2.0,6.6245,16.8034,1
566.333,2497,2482,motorcycle,motorcycle,22.8224,9.0984,29.815,9.9932,4.9926,0.0948,1.2254,0.0935,2.0,1.7905,0.0793,1
566.5,2498,2499,car,motorcycle,3.4175,8.3465,18.1545,8.9415,12.737,-0.705,1.9465,3.5351,2.0,-10.6178,8.4711,1
566.533,2497,2482,motorcycle,motorcycle,22.5565,9.1238,29.8344,9.9876,5.2779,0.0638,1.3759,0.1084,2.0,-0.2939,0.0721,1
566.7,2498,2499,car,motorcycle,3.479,8.3535,17.351,9.0365,11.872,-0.617,1.9301,4.2249,2.0,28.0759,-1.4817,1
566.733,2497,2482,motorcycle,motorcycle,22.2875,9.1575,29.8574,9.9848,5.5699,0.0273,1.3445,0.1251,2.0,-0.0083,0.11,1
566.933,2497,2482,motorcycle,motorcycle,22.0214,9.1739,29.8844,9.9887,5.863,0.0148,1.3113,0.1484,2.0,-0.3378,0.1132,1
566.933,2498,2497,car,motorcycle,2.692,8.4355,22.0214,9.1739,17.3294,-0.5616,3.079,1.3113,2.0,-17.7941,-0.3378,1
567.133,2497,2482,motorcycle,motorcycle,21.7684,9.1785,29.9143,9.9983,6.1459,0.0198,1.206,0.1629,2.0,-0.7166,0.0312,1
567.333,2497,2482,motorcycle,motorcycle,21.5261,9.177,29.944,10.0127,6.4179,0.0357,1.2952,0.1669,2.0,1.6079,0.0095,1
567.533,2497,2482,motorcycle,motorcycle,21.2325,9.1758,29.9721,10.0318,6.7396,0.056,1.6528,0.1748,2.0,1.9758,0.0706,1
567.6,2498,2503,car,car,3.2305,8.39,7.9899,8.3812,0.2594,-1.7912,3.2503,0.5296,4.5,6.4274,-0.6134,1
567.733,2497,2482,motorcycle,motorcycle,20.8673,9.1863,29.9988,10.0606,7.1315,0.0743,1.9774,0.2385,2.0,1.2657,0.6138,1
567.8,2498,2503,motorcycle,car,3.7095,9.0435,8.0336,8.473,-0.1759,-0.7295,5.2096,0.5447,4.5,13.7978,0.5049,1
567.8,2500,2498,motorcycle,motorcycle,3.672,9.0555,3.7095,9.0435,-1.9625,-0.788,2.7647,5.2096,2.0,-4.0651,13.7978,1
567.8,2500,2503,motorcycle,car,3.672,9.0555,8.0336,8.473,-0.1384,-0.7175,2.7647,0.5447,4.5,-4.0651,0.5049,2
568.4,2500,2504,motorcycle,car,3.945,9.232,11.383,8.429,2.938,-0.497,1.2953,3.3648,4.5,0.9642,4.2981,1
568.9,2500,2506,motorcycle,truck,3.8225,9.6545,22.4965,8.6765,10.674,-0.672,2.2981,2.2032,8.0,11.8998,-8.9046,1
569.1,2503,2506,motorcycle,truck,8.3599,9.108,22.0165,8.659,5.6566,-1.201,1.3662,3.6888,8.0,3.2233,23.7599,1
569.3,2503,2506,motorcycle,truck,8.6736,9.0792,21.113,8.63,4.4394,-1.2008,1.6676,3.8059,8.0,-0.2649,-22.5885,1
569.5,2503,2506,motorcycle,truck,8.9933,9.0587,20.572,8.619,3.5787,-1.2103,1.4968,2.7639,8.0,-1.4379,12.1682,1
569.7,2503,2506,motorcycle,truck,9.2985,9.0638,19.853,8.5985,2.5545,-1.1847,1.7307,4.0489,8.0,3.7674,0.7493,1
569.867,2497,2509,motorcycle,motorcycle,13.3812,9.1754,31.9915,9.5895,16.6103,-0.3859,1.613,7.4683,2.0,27.0774,-83.2091,1
570.033,2501,2503,motorcycle,motorcycle,7.8862,9.8515,10.0597,9.1027,0.1735,-0.0512,15.6576,2.7782,2.0,0.0123,2.5355,1
570.067,2497,2509,motorcycle,motorcycle,14.2046,9.2155,31.984,9.3205,15.7794,-0.695,6.4001,5.1264,2.0,20.3487,37.7494,1
570.233,2501,2503,motorcycle,motorcycle,5.1255,10.002,10.7316,9.1135,3.6061,0.0885,10.1626,4.269,2.0,-54.8396,12.3654,1
570.267,2497,2509,motorcycle,motorcycle,15.6843,9.2696,30.511,9.561,12.8267,-0.5086,7.3767,8.3319,2.0,-10.5795,-6.0383,1
570.767,2510,2506,motorcycle,truck,9.849,9.245,16.256,8.3975,-1.593,-0.8025,3.5275,4.1441,8.0,-20.6933,6.5823,1
571.4,2514,2509,motorcycle,motorcycle,5.2365,9.7815,26.0405,9.5195,18.804,-0.538,9.7674,1.6384,2.0,-7.8548,12.4399,1
571.6,2514,2509,motorcycle,motorcycle,7.307,9.924,27.1645,9.567,17.8575,-0.443,12.3884,12.4107,2.0,34.2532,95.8634,1
571.8,2514,2509,motorcycle,motorcycle,10.324,9.986,30.414,9.498,18.09,-0.312,17.0575,14.3416,2.0,12.4595,-76.5737,1
571.867,2515,2497,motorcycle,truck,22.4815,9.4295,24.5377,8.2434,-5.9438,-0.4639,12.8541,5.0457,8.0,-46.0544,2.9318,1
572.0,2514,2509,motorcycle,motorcycle,13.423,10.089,31.997,9.56,16.574,-0.271,11.1936,2.7911,2.0,-69.6886,-38.1884,1
572.1,2511,2503,car,motorcycle,13.1261,8.22,20.2113,9.5467,5.0852,0.0267,1.5111,7.6602,2.0,-2.526,31.1571,1
572.2,2514,2509,motorcycle,motorcycle,15.234,9.863,31.99,9.7035,14.756,-0.6405,11.8906,1.69,2.0,77.4704,1.9855,1
572.3,2511,2503,car,motorcycle,13.2765,8.2545,22.1033,9.5458,6.8268,-0.0087,0.5582,9.9438,2.0,16.0497,-8.3202,1
572.5,2511,2503,car,motorcycle,13.395,8.3147,24.033,9.551,8.638,-0.0637,4.5483,9.8901,2.0,67.7198,7.7968,1
572.7,2511,2503,car,motorcycle,15.0547,8.3904,26.0793,9.5674,9.0246,-0.123,9.0449,10.1526,2.0,-22.853,-4.8444,1
572.9,2511,2503,car,motorcycle,16.6815,8.467,28.0474,9.73,9.3659,-0.037,8.6252,9.7902,2.0,18.6559,1.2917,1
573.1,2511,2503,car,motorcycle,18.394,8.5356,30.0266,9.7083,9.6326,-0.1273,6.592,9.9631,2.0,-38.9844,0.0059,1
573.1,2519,2511,motorcycle,car,1.9344,8.9632,18.394,8.5356,11.9596,-0.8724,0.1999,6.592,4.5,0.2048,-38.9844,1
573.1,2519,2503,motorcycle,motorcycle,1.9344,8.9632,30.0266,9.7083,26.0922,-0.0549,0.1999,9.9631,2.0,0.2048,0.0059,2
573.3,2511,2503,car,motorcycle,19.2767,8.5843,32.0076,9.7291,10.7309,-0.1552,3.9746,9.8371,2.0,12.8095,-0.6085,1
573.3,2519,2511,bicycle,car,1.8918,8.9603,19.2767,8.5843,12.8849,-0.824,0.2193,3.9746,4.5,-0.0177,12.8095,1
573.3,2519,2503,bicycle,motorcycle,1.8918,8.9603,32.0076,9.7291,28.1158,0.0688,0.2193,9.8371,2.0,-0.0177,-0.6085,2
573.5,2519,2511,bicycle,car,1.8499,8.9574,20.2129,8.6112,13.863,-0.8538,0.1929,4.8178,4.5,-0.2384,-4.3915,1
573.7,2519,2511,bicycle,car,1.8175,8.9519,21.1359,8.6276,14.8184,-0.8757,0.1305,4.6509,4.5,-0.3874,2.7227,1
573.9,2519,2511,motorcycle,car,1.7957,8.9463,22.0225,8.6431,15.7268,-0.9968,0.1274,3.7265,4.5,0.5281,-11.9665,1
574.1,2519,2511,motorcycle,car,1.8058,8.9205,22.8076,8.6577,16.5018,-1.0372,0.4101,5.523,4.5,4.5667,29.9339,1
575.2,2523,2524,truck,car,13.0367,8.0326,19.752,8.475,2.2153,-1.7076,1.7524,2.1619,4.5,-0.2763,-16.9196,1
575.4,2523,2524,truck,car,12.6871,8.0367,19.906,8.461,2.7189,-1.7257,1.7664,0.3282,4.5,0.4058,7.6445,1
575.6,2523,2524,truck,car,12.342,8.0457,19.745,8.4505,2.903,-1.7452,1.6053,0.9888,4.5,-2.0165,-1.1899,1
575.867,2524,2525,car,car,19.4735,8.454,24.4225,8.419,0.449,-1.765,1.231,0.5143,4.5,2.9961,-5.3393,1
576.067,2524,2525,car,car,19.1465,8.4425,24.379,8.426,0.7325,-1.7835,2.1479,0.2575,4.5,6.1818,2.3798,1
576.833,2516,2519,motorcycle,car,7.4138,8.8388,16.9354,8.6646,5.0216,-1.1258,0.2442,10.0084,4.5,-0.1478,1.6419,1
577.333,2527,2525,car,car,8.024,8.498,23.606,8.4615,11.082,-1.7635,4.7209,4.2319,4.5,0.0554,42.4834,1
577.4,2532,2523,bicycle,truck,1.582,8.951,10.9369,8.1306,1.3549,-0.7296,1.8159,0.782,8.0,-22.1973,-0.709,1
577.6,2532,2523,motorcycle,truck,1.578,9.025,10.7911,8.1593,1.2131,-0.7843,0.7559,0.7357,8.0,1.881,0.2453,1
577.833,2523,2519,truck,car,10.6299,8.191,26.2749,9.0066,11.145,-1.3344,0.615,8.4253,4.5,-1.2805,-0.4051,1
578.267,2523,2535,truck,bicycle,10.4798,8.2264,21.697,9.2725,9.4172,-0.5039,0.1151,7.9836,1.8,-1.0133,-4.361,1
578.367,2529,2537,car,car,7.6145,8.57,19.5165,8.5945,7.402,-1.7755,3.8689,3.8692,4.5,-12.3792,-21.6812,1
578.367,2538,2529,bicycle,car,1.503,9.0625,7.6145,8.57,1.6115,-0.7075,0.1373,3.8689,4.5,-0.1655,-12.3792,1
578.367,2538,2537,bicycle,car,1.503,9.0625,19.5165,8.5945,13.5135,-0.732,0.1373,3.8692,4.5,-0.1655,-21.6812,2
578.567,2529,2537,car,car,7.8805,8.5775,19.936,8.603,7.5555,-1.7745,2.5098,0.7237,4.5,51.4016,-9.7744,1
579.2,2532,2535,car,motorcycle,2.823,8.573,28.4125,9.426,23.5895,-0.447,4.5013,9.8972,2.0,76.2963,14.4555,1
579.367,2542,2537,car,car,6.425,8.456,19.523,8.453,8.598,-1.797,9.6177,1.653,4.5,-98.3013,25.4198,1
579.567,2537,2535,car,motorcycle,20.036,8.471,31.978,9.424,9.942,-0.347,1.8343,6.6986,2.0,-23.809,-31.8804,1
579.567,2542,2537,car,car,6.9155,8.4885,20.036,8.471,8.6205,-1.7825,2.1371,1.8343,4.5,18.2922,-23.809,1
579.567,2542,2535,car,motorcycle,6.9155,8.4885,31.978,9.424,23.0625,-0.3645,2.1371,6.6986,2.0,18.2922,-31.8804,2
579.767,2527,2537,car,car,12.4225,8.3415,20.016,8.4525,3.0935,-1.689,2.4408,1.5965,4.5,13.8785,10.4097,1
579.767,2542,2527,car,car,6.6555,8.5525,12.4225,8.3415,1.267,-1.589,2.1115,2.4408,4.5,60.9735,13.8785,1
579.767,2542,2537,car,car,6.6555,8.5525,20.016,8.4525,8.8605,-1.7,2.1115,1.5965,4.5,60.9735,10.4097,2
579.9,2538,2523,motorcycle,truck,1.5665,8.8005,11.003,8.1809,1.4365,-1.0304,0.1763,0.7025,8.0,-2.9423,1.6123,1
581.0,2542,2545,car,car,9.9765,8.476,19.4536,8.3674,4.9771,-1.6914,1.7027,0.0601,4.5,0.9039,-0.7407,1
581.2,2542,2545,car,car,10.3475,8.4755,19.4498,8.3857,4.6023,-1.7102,2.0776,0.1411,4.5,2.9392,0.0785,1
581.4,2542,2545,car,car,10.796,8.428,19.4367,8.4065,4.1407,-1.7785,2.3127,0.1552,4.5,-0.6126,0.9907,1
581.633,2538,2548,motorcycle,car,11.566,8.91,18.3206,8.2808,2.2546,-0.6708,12.335,0.887,4.5,21.3721,-8.8475,1
582.5,2545,2550,motorcycle,motorcycle,18.9668,8.6822,23.2255,8.9855,2.2587,-0.4967,1.4641,14.6032,2.0,3.5994,-1.7142,1
582.7,2545,2550,motorcycle,motorcycle,18.6415,8.7628,26.1675,9.2525,5.526,-0.3103,1.7322,15.1162,2.0,-0.9874,5.6089,1
582.8,2546,2523,bicycle,car,1.6265,8.9403,13.4985,8.437,7.372,-0.6967,0.1086,0.9583,4.5,-0.0656,0.0008,1
582.9,2545,2550,motorcycle,motorcycle,18.3152,8.8481,29.227,9.0725,8.9118,-0.5756,1.7013,15.0722,2.0,0.8816,-8.2311,1
583.0,2546,2523,bicycle,car,1.6475,8.935,13.6885,8.4603,7.541,-0.7253,0.115,0.9546,4.5,0.1292,-0.0376,1
583.1,2545,2550,motorcycle,motorcycle,17.9456,8.873,31.9795,9.1545,12.0339,-0.5185,2.0537,12.47,2.0,2.4186,-10.9086,1
583.8,2552,2554,car,car,19.711,8.3635,21.8433,8.4965,-2.3677,-1.667,1.1993,0.4465,4.5,-0.9405,-1.8723,1
583.933,2548,2555,motorcycle,motorcycle,17.7963,9.1446,20.2515,9.1605,0.4552,-0.7841,3.2864,3.6749,2.0,-4.6126,-21.996,1
584.0,2552,2554,car,car,19.467,8.397,21.901,8.4761,-2.066,-1.7209,1.3816,0.2125,4.5,2.6531,-0.4727,1
584.133,2548,2555,motorcycle,motorcycle,17.152,9.1851,19.844,9.278,0.692,-0.7071,3.5706,1.387,2.0,7.4493,-0.9627,1
584.333,2548,2555,motorcycle,motorcycle,16.38,9.2244,19.5215,9.1855,1.1415,-0.7611,3.7088,2.3551,2.0,-6.0664,11.246,1
584.5,2546,2545,bicycle,motorcycle,1.6539,8.8809,13.095,9.1853,9.4411,-0.3956,0.0386,5.7896,2.0,0.0079,17.9443,1
584.533,2548,2555,motorcycle,motorcycle,15.608,9.2753,18.9245,9.201,1.3165,-0.7257,4.794,3.0896,2.0,16.917,-4.5605,1
584.7,2546,2545,bicycle,motorcycle,1.6484,8.8763,11.808,9.1917,8.1596,-0.3846,0.0316,5.94,2.0,-0.0024,-16.2242,1
