frame_number,vehicle_id,timestamp_s,vehicle_type,x_center_px,y_center_px,x_front_px,y_front_px,x_min,y_min,x_max,y_max,width_px,height_px,confidence,vehicle_length_m,vehicle_width_m
1588,256,52.933,car,295.66,74.76,307.47,74.76,283.86,63.79,307.47,85.74,23.61,21.95,0.739,4.5,1.8
1588,253,52.933,car,505.04,161.01,532.51,161.01,477.57,131.73,532.51,190.3,54.93,58.58,0.4215,4.5,1.8
1590,264,53.0,car,48.52,199.36,91.63,199.36,5.41,166.81,91.63,231.91,86.22,65.1,0.8928,4.5,1.8
1590,243,53.0,truck,140.03,40.72,160.91,40.72,119.15,22.55,160.91,58.89,41.75,36.34,0.6957,8.0,2.5
1591,239,53.033,car,413.52,127.7,436.84,127.7,390.2,104.37,436.84,151.03,46.63,46.66,0.8815,4.5,1.8
1591,247,53.033,car,125.3,110.09,147.72,110.09,102.87,91.97,147.72,128.21,44.85,36.24,0.8116,4.5,1.8
1591,228,53.033,truck,471.64,321.29,530.3,321.29,412.99,285.24,530.3,357.34,117.32,72.1,0.7237,8.0,2.5
1591,266,53.033,car,12.03,154.87,24.06,154.87,0.0,128.84,24.06,180.9,24.06,52.06,0.6442,4.5,1.8
1591,220,53.033,truck,31.24,53.81,62.17,53.81,0.31,32.73,62.17,74.88,61.85,42.15,0.4335,8.0,2.5
1592,246,53.067,car,173.09,61.5,185.66,61.5,160.53,51.05,185.66,71.95,25.13,20.9,0.5632,4.5,1.8
1592,210,53.067,truck,469.55,52.81,486.27,52.81,452.84,39.13,486.27,66.48,33.43,27.34,0.4122,8.0,2.5
1593,254,53.1,car,67.74,136.67,99.34,136.67,36.14,114.67,99.34,158.67,63.2,44.0,0.8828,4.5,1.8
1593,257,53.1,car,81.18,95.01,104.45,95.01,57.91,79.3,104.45,110.73,46.55,31.43,0.8338,4.5,1.8
1594,7,53.133,car,532.52,71.15,553.32,71.15,511.72,57.14,553.32,85.17,41.6,28.03,0.8011,4.5,1.8
1594,240,53.133,car,177.49,88.1,195.07,88.1,159.91,73.07,195.07,103.14,35.17,30.07,0.7737,4.5,1.8
1594,256,53.133,car,294.14,76.07,307.05,76.07,281.23,62.66,307.05,89.47,25.82,26.8,0.7251,4.5,1.8
1594,253,53.133,car,515.53,171.28,543.66,171.28,487.41,140.02,543.66,202.54,56.25,62.51,0.5998,4.5,1.8
1595,249,53.167,car,345.64,216.04,369.53,216.04,321.75,173.71,369.53,258.37,47.79,84.66,0.5493,4.5,1.8
1595,248,53.167,truck,414.86,70.9,434.71,70.9,395.01,49.4,434.71,92.4,39.7,43.0,0.5338,8.0,2.5
1596,264,53.2,car,65.58,184.55,104.4,184.55,26.75,154.18,104.4,214.92,77.65,60.73,0.875,4.5,1.8
1596,243,53.2,truck,146.39,39.64,167.34,39.64,125.43,18.84,167.34,60.44,41.91,41.61,0.6598,8.0,2.5
1597,239,53.233,car,417.57,137.32,442.65,137.32,392.49,112.14,442.65,162.51,50.17,50.37,0.87,4.5,1.8
1597,247,53.233,car,130.81,104.32,151.76,104.32,109.86,87.27,151.76,121.38,41.9,34.11,0.7997,4.5,1.8
1597,266,53.233,car,19.31,143.78,38.26,143.78,0.36,118.84,38.26,168.72,37.9,49.88,0.577,4.5,1.8
1597,258,53.233,truck,210.25,79.69,226.31,79.69,194.2,58.94,226.31,100.43,32.11,41.49,0.5148,8.0,2.5
1597,220,53.233,bus,31.54,54.19,63.01,54.19,0.07,33.8,63.01,74.57,62.94,40.77,0.4124,12.0,2.5
1599,254,53.3,car,74.2,130.53,103.11,130.53,45.29,109.05,103.11,152.02,57.82,42.97,0.8587,4.5,1.8
1599,257,53.3,car,91.92,89.11,114.52,89.11,69.32,74.4,114.52,103.83,45.21,29.43,0.8301,4.5,1.8
1600,7,53.333,car,532.29,71.31,553.23,71.31,511.35,57.12,553.23,85.49,41.88,28.37,0.8231,4.5,1.8
1600,253,53.333,car,524.73,178.43,554.38,178.43,495.09,147.74,554.38,209.13,59.29,61.39,0.7404,4.5,1.8
1600,256,53.333,car,293.18,80.94,306.31,80.94,280.05,67.59,306.31,94.29,26.26,26.7,0.7197,4.5,1.8
1600,240,53.333,car,180.08,85.28,196.67,85.28,163.48,70.62,196.67,99.93,33.19,29.31,0.7099,4.5,1.8
1600,269,53.333,car,304.33,37.41,314.43,37.41,294.24,28.27,314.43,46.55,20.19,18.27,0.5394,4.5,1.8
1601,248,53.367,truck,418.18,73.02,436.7,73.02,399.66,49.71,436.7,96.33,37.03,46.62,0.5902,8.0,2.5
1602,264,53.4,car,78.11,173.07,114.26,173.07,41.96,145.53,114.26,200.61,72.3,55.08,0.8842,4.5,1.8
1602,243,53.4,truck,151.1,37.67,171.51,37.67,130.69,17.65,171.51,57.68,40.82,40.03,0.6785,8.0,2.5
1602,246,53.4,car,179.92,59.06,192.83,59.06,167.01,49.04,192.83,69.08,25.82,20.04,0.5216,4.5,1.8
1603,239,53.433,car,421.98,148.2,449.43,148.2,394.53,120.78,449.43,175.63,54.89,54.85,0.8941,4.5,1.8
1603,247,53.433,car,135.67,100.88,156.64,100.88,114.69,83.89,156.64,117.88,41.94,34.0,0.7301,4.5,1.8
1603,266,53.433,car,25.97,136.9,47.83,136.9,4.1,113.07,47.83,160.73,43.73,47.66,0.4739,4.5,1.8
1603,220,53.433,truck,31.93,54.58,63.41,54.58,0.45,34.53,63.41,74.63,62.96,40.1,0.4709,8.0,2.5
1604,270,53.467,motorcycle,404.39,101.72,412.75,101.72,396.03,86.51,412.75,116.92,16.72,30.4,0.6669,2.0,0.8
1604,259,53.467,car,620.52,112.86,639.79,112.86,601.26,91.2,639.79,134.53,38.53,43.33,0.5123,4.5,1.8
1605,254,53.5,car,83.74,124.09,111.7,124.09,55.79,104.17,111.7,144.01,55.92,39.83,0.8759,4.5,1.8
1605,257,53.5,car,102.68,83.4,123.35,83.4,82.01,69.4,123.35,97.39,41.34,27.98,0.8121,4.5,1.8
1605,258,53.5,truck,212.13,80.83,228.88,80.83,195.39,59.79,228.88,101.88,33.49,42.09,0.5371,8.0,2.5
1606,7,53.533,car,532.46,71.7,554.31,71.7,510.61,57.46,554.31,85.95,43.7,28.48,0.8293,4.5,1.8
1606,240,53.533,car,182.71,82.11,196.27,82.11,169.16,68.87,196.27,95.36,27.12,26.49,0.7066,4.5,1.8
1606,272,53.533,car,443.06,99.37,458.19,99.37,427.92,80.25,458.19,118.49,30.27,38.24,0.695,4.5,1.8
1606,256,53.533,car,291.66,86.23,305.61,86.23,277.71,71.08,305.61,101.39,27.91,30.31,0.6851,4.5,1.8
1606,269,53.533,car,304.09,39.74,314.45,39.74,293.73,29.99,314.45,49.49,20.72,19.5,0.5558,4.5,1.8
1606,253,53.533,car,539.19,194.56,572.0,194.56,506.38,159.11,572.0,230.01,65.61,70.9,0.4472,4.5,1.8
1607,248,53.567,truck,422.5,77.07,440.3,77.07,404.7,52.98,440.3,101.15,35.61,48.17,0.7109,8.0,2.5
1608,264,53.6,car,94.52,158.7,126.58,158.7,62.45,132.66,126.58,184.74,64.13,52.08,0.9019,4.5,1.8
1608,243,53.6,truck,156.75,37.38,176.16,37.38,137.34,19.11,176.16,55.64,38.82,36.53,0.8511,8.0,2.5
1609,239,53.633,car,428.94,164.92,458.86,164.92,399.02,134.47,458.86,195.36,59.85,60.89,0.8805,4.5,1.8
1609,247,53.633,car,141.55,95.82,161.37,95.82,121.73,80.16,161.37,111.47,39.63,31.31,0.757,4.5,1.8
1609,220,53.633,truck,32.52,55.66,64.81,55.66,0.23,35.4,64.81,75.92,64.58,40.52,0.5667,8.0,2.5
1610,259,53.667,car,620.55,113.63,639.79,113.63,601.31,92.04,639.79,135.22,38.47,43.18,0.5539,4.5,1.8
1610,266,53.667,truck,40.53,117.06,63.65,117.06,17.42,86.53,63.65,147.58,46.23,61.05,0.522,8.0,2.5
1611,254,53.7,car,92.99,116.19,118.98,116.19,67.0,98.09,118.98,134.29,51.98,36.19,0.8405,4.5,1.8
1611,257,53.7,car,114.57,77.07,133.83,77.07,95.3,63.8,133.83,90.33,38.53,26.53,0.8078,4.5,1.8
1611,258,53.7,truck,212.32,80.89,229.35,80.89,195.29,59.71,229.35,102.08,34.06,42.37,0.5224,8.0,2.5
1612,7,53.733,car,533.12,72.21,555.27,72.21,510.97,58.35,555.27,86.07,44.3,27.72,0.8178,4.5,1.8
1612,253,53.733,car,553.27,205.14,588.39,205.14,518.15,170.16,588.39,240.13,70.25,69.96,0.6304,4.5,1.8
1612,249,53.733,truck,353.5,302.64,385.94,302.64,321.06,246.07,385.94,359.21,64.88,113.14,0.6297,8.0,2.5
1612,256,53.733,car,289.63,91.82,304.58,91.82,274.67,75.2,304.58,108.44,29.92,33.24,0.5957,4.5,1.8
1612,240,53.733,car,185.24,79.03,197.34,79.03,173.14,66.1,197.34,91.95,24.2,25.85,0.5399,4.5,1.8
1612,210,53.733,truck,469.48,55.38,485.87,55.38,453.1,42.26,485.87,68.49,32.78,26.23,0.5075,8.0,2.5
1612,269,53.733,car,304.35,41.92,314.96,41.92,293.74,32.11,314.96,51.74,21.22,19.63,0.4919,4.5,1.8
1613,248,53.767,truck,425.44,80.21,444.26,80.21,406.62,57.93,444.26,102.49,37.65,44.56,0.5443,8.0,2.5
1613,251,53.767,car,573.96,89.69,593.71,89.69,554.21,72.47,593.71,106.91,39.49,34.43,0.5063,4.5,1.8
1613,272,53.767,car,447.26,104.47,462.53,104.47,432.0,84.8,462.53,124.14,30.53,39.33,0.5048,4.5,1.8
1614,264,53.8,car,106.43,149.8,137.13,149.8,75.72,125.01,137.13,174.58,61.41,49.58,0.8392,4.5,1.8
1614,243,53.8,truck,162.6,36.28,181.67,36.28,143.52,19.04,181.67,53.53,38.16,34.49,0.7313,8.0,2.5
1615,239,53.833,car,436.65,181.33,468.93,181.33,404.36,147.52,468.93,215.14,64.57,67.63,0.8742,4.5,1.8
1615,247,53.833,car,146.49,91.9,165.74,91.9,127.24,77.17,165.74,106.63,38.5,29.46,0.7106,4.5,1.8
1615,220,53.833,bus,32.78,55.81,65.42,55.81,0.13,35.53,65.42,76.1,65.29,40.57,0.5017,12.0,2.5
1616,259,53.867,car,620.58,114.38,639.62,114.38,601.54,92.58,639.62,136.18,38.09,43.6,0.4371,4.5,1.8
1617,254,53.9,car,99.89,112.53,124.29,112.53,75.5,93.97,124.29,131.09,48.79,37.12,0.7982,4.5,1.8
1617,257,53.9,car,123.2,73.54,141.38,73.54,105.02,61.49,141.38,85.59,36.36,24.1,0.7548,4.5,1.8
1617,258,53.9,truck,212.47,81.26,230.05,81.26,194.9,59.48,230.05,103.04,35.15,43.56,0.4923,8.0,2.5
1618,7,53.933,car,532.94,72.74,555.44,72.74,510.44,58.87,555.44,86.61,45.0,27.73,0.7764,4.5,1.8
1618,256,53.933,car,287.74,98.15,303.1,98.15,272.37,82.42,303.1,113.87,30.74,31.45,0.6757,4.5,1.8
1618,269,53.933,car,304.8,43.46,315.4,43.46,294.2,33.63,315.4,53.3,21.2,19.67,0.6284,4.5,1.8
1618,249,53.933,truck,356.08,319.02,394.07,319.02,318.09,279.48,394.07,358.56,75.99,79.08,0.6197,8.0,2.5
1618,253,53.933,car,565.47,218.54,602.68,218.54,528.26,180.0,602.68,257.09,74.42,77.09,0.4597,4.5,1.8
1618,210,53.933,truck,469.7,55.45,486.24,55.45,453.16,41.99,486.24,68.92,33.08,26.93,0.4424,8.0,2.5
1619,248,53.967,truck,429.58,86.58,448.64,86.58,410.53,64.56,448.64,108.6,38.11,44.04,0.5402,8.0,2.5
1619,272,53.967,car,450.4,108.85,466.07,108.85,434.74,88.57,466.07,129.12,31.33,40.55,0.4282,4.5,1.8
1620,264,54.0,car,116.05,141.61,144.42,141.61,87.69,118.57,144.42,164.65,56.72,46.08,0.8551,4.5,1.8
1620,273,54.0,car,371.28,148.94,390.06,148.94,352.5,121.43,390.06,176.44,37.56,55.01,0.7244,4.5,1.8
1620,243,54.0,truck,166.41,34.52,184.54,34.52,148.28,17.48,184.54,51.55,36.26,34.07,0.7233,8.0,2.5
1621,239,54.033,car,443.84,197.21,479.17,197.21,408.5,160.2,479.17,234.22,70.67,74.03,0.8827,4.5,1.8
1621,247,54.033,car,151.19,87.79,169.34,87.79,133.04,73.01,169.34,102.56,36.29,29.55,0.7951,4.5,1.8
1621,220,54.033,truck,33.34,55.8,66.34,55.8,0.35,36.32,66.34,75.28,66.0,38.96,0.5031,8.0,2.5
1623,254,54.1,car,107.41,107.54,131.79,107.54,83.02,89.83,131.79,125.24,48.77,35.41,0.7669,4.5,1.8
1623,257,54.1,car,132.54,69.41,149.85,69.41,115.22,57.49,149.85,81.33,34.63,23.85,0.7291,4.5,1.8
1623,274,54.1,motorcycle,162.32,103.77,170.63,103.77,154.01,89.85,170.63,117.68,16.62,27.83,0.5536,2.0,0.8
1624,256,54.133,car,286.76,104.73,303.21,104.73,270.31,88.65,303.21,120.82,32.9,32.17,0.7067,4.5,1.8
1624,7,54.133,car,533.44,73.43,555.38,73.43,511.5,59.72,555.38,87.14,43.88,27.42,0.6899,4.5,1.8
1624,269,54.133,car,305.14,46.27,316.41,46.27,293.88,35.87,316.41,56.67,22.54,20.8,0.5158,4.5,1.8
1624,253,54.133,car,582.08,231.78,622.23,231.78,541.93,193.17,622.23,270.38,80.3,77.2,0.4004,4.5,1.8
1625,248,54.167,truck,434.27,88.43,454.35,88.43,414.18,63.51,454.35,113.35,40.17,49.84,0.5837,8.0,2.5
1626,264,54.2,car,129.1,130.31,155.34,130.31,102.86,109.03,155.34,151.58,52.48,42.55,0.8431,4.5,1.8
1626,243,54.2,truck,173.51,32.49,191.49,32.49,155.54,15.71,191.49,49.27,35.95,33.55,0.7941,8.0,2.5
1626,259,54.2,car,621.4,115.52,639.62,115.52,603.18,93.58,639.62,137.47,36.44,43.89,0.5196,4.5,1.8
1627,239,54.233,car,456.78,223.29,497.11,223.29,416.44,179.57,497.11,267.0,80.67,87.43,0.8296,4.5,1.8
1627,247,54.233,car,158.0,82.75,175.23,82.75,140.77,68.82,175.23,96.67,34.46,27.85,0.7142,4.5,1.8
1627,220,54.233,bus,34.25,55.59,68.4,55.59,0.11,35.99,68.4,75.18,68.29,39.18,0.6044,12.0,2.5
1628,210,54.267,truck,471.22,56.83,487.2,56.83,455.24,43.79,487.2,69.88,31.95,26.1,0.5007,8.0,2.5
1629,254,54.3,car,116.53,101.22,139.49,101.22,93.57,84.27,139.49,118.17,45.92,33.9,0.7675,4.5,1.8
1629,257,54.3,car,142.86,64.86,158.92,64.86,126.81,54.06,158.92,75.67,32.11,21.61,0.6363,4.5,1.8
1629,273,54.3,car,376.12,173.26,396.72,173.26,355.51,141.62,396.72,204.9,41.21,63.28,0.5029,4.5,1.8
1630,256,54.333,car,284.61,110.77,302.04,110.77,267.17,91.7,302.04,129.83,34.87,38.13,0.7702,4.5,1.8
1630,269,54.333,car,305.85,48.28,317.11,48.28,294.59,37.67,317.11,58.9,22.52,21.23,0.6908,4.5,1.8
1630,7,54.333,car,533.45,73.82,556.57,73.82,510.33,60.21,556.57,87.44,46.24,27.23,0.6559,4.5,1.8
1630,253,54.333,truck,600.2,255.13,639.66,255.13,560.74,210.58,639.66,299.69,78.92,89.11,0.5479,8.0,2.5
1631,248,54.367,truck,439.26,94.06,460.01,94.06,418.51,71.07,460.01,117.05,41.49,45.99,0.6446,8.0,2.5
1631,275,54.367,car,371.39,69.08,388.04,69.08,354.73,51.62,388.04,86.54,33.31,34.92,0.6156,4.5,1.8
1632,264,54.4,car,138.55,122.84,162.85,122.84,114.24,102.78,162.85,142.9,48.61,40.12,0.8079,4.5,1.8
1632,272,54.4,car,461.59,121.47,477.65,121.47,445.53,99.39,477.65,143.55,32.12,44.16,0.5002,4.5,1.8
1632,259,54.4,car,621.58,115.91,639.62,115.91,603.53,93.91,639.62,137.92,36.09,44.01,0.4989,4.5,1.8
1632,243,54.4,truck,178.76,30.99,197.59,30.99,159.92,15.41,197.59,46.57,37.66,31.16,0.459,8.0,2.5
1633,239,54.433,car,471.41,251.5,516.64,251.5,426.19,199.98,516.64,303.02,90.45,103.04,0.826,4.5,1.8
1633,220,54.433,bus,34.84,54.89,69.51,54.89,0.17,35.14,69.51,74.65,69.34,39.51,0.6408,12.0,2.5
1633,247,54.433,car,162.51,78.0,178.01,78.0,147.0,65.62,178.01,90.38,31.0,24.76,0.5151,4.5,1.8
1634,210,54.467,truck,472.1,57.1,487.9,57.1,456.3,43.92,487.9,70.29,31.6,26.37,0.4701,8.0,2.5
1635,254,54.5,car,124.3,96.57,145.91,96.57,102.69,81.3,145.91,111.84,43.21,30.54,0.8082,4.5,1.8
1635,257,54.5,car,150.13,61.66,165.36,61.66,134.9,51.19,165.36,72.14,30.46,20.96,0.7017,4.5,1.8
1636,7,54.533,car,533.84,73.75,557.49,73.75,510.2,60.0,557.49,87.49,47.29,27.49,0.6994,4.5,1.8
1636,256,54.533,car,282.16,116.98,300.3,116.98,264.02,96.82,300.3,137.15,36.27,40.33,0.693,4.5,1.8
1636,276,54.533,car,11.34,196.79,22.54,196.79,0.15,175.22,22.54,218.36,22.4,43.14,0.6476,4.5,1.8
1636,253,54.533,car,606.51,269.63,639.66,269.63,573.37,223.75,639.66,315.52,66.29,91.77,0.6349,4.5,1.8
1636,269,54.533,car,305.8,49.51,317.07,49.51,294.52,38.53,317.07,60.48,22.55,21.95,0.5709,4.5,1.8
1637,248,54.567,truck,443.07,96.71,464.45,96.71,421.69,75.39,464.45,118.03,42.76,42.64,0.58,8.0,2.5
1637,275,54.567,car,374.25,71.81,391.67,71.81,356.84,53.75,391.67,89.88,34.82,36.13,0.503,4.5,1.8
1638,264,54.6,car,146.1,115.49,168.98,115.49,123.22,96.49,168.98,134.49,45.76,37.99,0.8578,4.5,1.8
1638,277,54.6,motorcycle,453.27,155.4,465.81,155.4,440.74,134.12,465.81,176.67,25.07,42.55,0.5752,2.0,0.8
1639,239,54.633,car,485.96,280.36,535.47,280.36,436.44,219.95,535.47,340.77,99.03,120.82,0.8542,4.5,1.8
1639,220,54.633,bus,35.41,55.04,70.52,55.04,0.3,35.71,70.52,74.36,70.23,38.65,0.7151,12.0,2.5
1639,247,54.633,car,166.61,74.15,182.62,74.15,150.59,61.94,182.62,86.37,32.03,24.43,0.6223,4.5,1.8
1640,278,54.667,car,92.48,92.91,106.86,92.91,78.1,76.69,106.86,109.13,28.76,32.44,0.7327,4.5,1.8
1640,272,54.667,car,464.61,128.19,484.56,128.19,444.67,104.86,484.56,151.52,39.89,46.66,0.5437,4.5,1.8
1641,254,54.7,car,128.76,92.61,149.65,92.61,107.87,77.1,149.65,108.11,41.79,31.01,0.7612,4.5,1.8
1641,257,54.7,car,156.86,58.96,171.92,58.96,141.81,48.87,171.92,69.04,30.1,20.16,0.7571,4.5,1.8
1642,276,54.733,car,21.71,189.1,43.27,189.1,0.15,159.66,43.27,218.54,43.12,58.88,0.7966,4.5,1.8
1642,256,54.733,car,278.97,125.91,298.52,125.91,259.41,104.01,298.52,147.82,39.11,43.81,0.7341,4.5,1.8
1642,7,54.733,car,533.52,73.59,557.55,73.59,509.5,59.76,557.55,87.43,48.05,27.67,0.7054,4.5,1.8
1642,253,54.733,car,616.34,287.48,639.81,287.48,592.86,243.77,639.81,331.19,46.96,87.43,0.6388,4.5,1.8
1642,269,54.733,car,306.07,52.54,317.81,52.54,294.33,41.75,317.81,63.32,23.48,21.57,0.6324,4.5,1.8
1642,258,54.733,truck,214.13,79.98,231.81,79.98,196.45,57.74,231.81,102.22,35.36,44.49,0.5182,8.0,2.5
1642,243,54.733,truck,186.43,28.9,203.52,28.9,169.35,14.09,203.52,43.72,34.17,29.63,0.5014,8.0,2.5
1643,248,54.767,truck,448.45,100.71,471.01,100.71,425.9,78.36,471.01,123.07,45.12,44.71,0.6486,8.0,2.5
1643,279,54.767,truck,335.63,120.62,350.98,120.62,320.27,98.36,350.98,142.87,30.71,44.51,0.6095,8.0,2.5
1643,275,54.767,car,377.47,75.37,394.78,75.37,360.17,56.42,394.78,94.31,34.61,37.89,0.5573,4.5,1.8
1644,264,54.8,car,155.77,107.99,177.04,107.99,134.49,90.09,177.04,125.89,42.54,35.8,0.8209,4.5,1.8
1645,239,54.833,car,507.94,306.65,564.69,306.65,451.18,255.18,564.69,358.13,113.5,102.95,0.8531,4.5,1.8
1645,220,54.833,bus,35.6,54.82,70.88,54.82,0.31,35.49,70.88,74.15,70.57,38.66,0.7744,12.0,2.5
1645,247,54.833,car,170.7,70.62,185.2,70.62,156.21,59.08,185.2,82.16,28.99,23.08,0.6136,4.5,1.8
1646,273,54.867,truck,390.8,235.26,414.87,235.26,366.74,191.52,414.87,279.0,48.13,87.48,0.5329,8.0,2.5
1647,254,54.9,car,137.0,87.19,156.65,87.19,117.35,72.87,156.65,101.5,39.3,28.62,0.8382,4.5,1.8
1647,278,54.9,car,103.88,85.08,118.4,85.08,89.37,69.98,118.4,100.17,29.03,30.19,0.6311,4.5,1.8
1647,257,54.9,car,163.07,55.45,176.94,55.45,149.21,45.63,176.94,65.27,27.73,19.64,0.5169,4.5,1.8
1648,256,54.933,car,275.18,137.19,296.47,137.19,253.89,112.61,296.47,161.77,42.57,49.16,0.814,4.5,1.8
1648,276,54.933,car,31.62,170.47,63.08,170.47,0.17,143.19,63.08,197.75,62.91,54.56,0.8111,4.5,1.8
1648,269,54.933,car,305.73,54.92,317.14,54.92,294.33,43.23,317.14,66.61,22.81,23.37,0.7047,4.5,1.8
1648,7,54.933,car,532.55,72.78,556.31,72.78,508.79,59.42,556.31,86.13,47.51,26.71,0.6989,4.5,1.8
1648,243,54.933,truck,189.45,27.56,205.46,27.56,173.44,13.15,205.46,41.97,32.02,28.82,0.6563,8.0,2.5
1649,248,54.967,truck,454.58,108.7,478.61,108.7,430.55,81.12,478.61,136.27,48.06,55.16,0.6927,8.0,2.5
1649,275,54.967,car,380.6,78.63,399.08,78.63,362.12,58.81,399.08,98.45,36.95,39.64,0.5956,4.5,1.8
1650,264,55.0,car,162.68,101.23,182.51,101.23,142.85,85.07,182.51,117.39,39.66,32.32,0.7453,4.5,1.8
1650,280,55.0,car,15.51,132.11,30.87,132.11,0.15,117.04,30.87,147.18,30.72,30.15,0.6147,4.5,1.8
1651,239,55.033,car,515.03,325.79,571.24,325.79,458.82,294.16,571.24,357.41,112.42,63.26,0.8205,4.5,1.8
1651,247,55.033,car,174.91,67.48,188.6,67.48,161.22,55.86,188.6,79.1,27.38,23.24,0.5378,4.5,1.8
1651,220,55.033,bus,35.6,54.94,70.96,54.94,0.24,35.36,70.96,74.51,70.72,39.15,0.5184,12.0,2.5
1652,279,55.067,truck,337.06,135.41,353.48,135.41,320.63,111.84,353.48,158.97,32.85,47.13,0.5012,8.0,2.5
1653,254,55.1,car,142.91,82.5,161.75,82.5,124.08,68.6,161.75,96.39,37.67,27.79,0.7767,4.5,1.8
1653,278,55.1,car,111.06,80.28,124.18,80.28,97.95,65.07,124.18,95.49,26.23,30.42,0.5095,4.5,1.8
1653,257,55.1,car,167.91,53.09,180.87,53.09,154.95,44.35,180.87,61.84,25.92,17.49,0.4234,4.5,1.8
1654,256,55.133,car,270.91,148.79,293.4,148.79,248.41,122.34,293.4,175.24,44.98,52.9,0.8037,4.5,1.8
1654,276,55.133,car,38.77,158.31,77.44,158.31,0.1,130.97,77.44,185.64,77.33,54.67,0.7818,4.5,1.8
1654,7,55.133,car,531.54,72.04,555.36,72.04,507.72,59.09,555.36,84.98,47.64,25.89,0.7279,4.5,1.8
1654,269,55.133,car,305.36,56.37,317.55,56.37,293.17,44.15,317.55,68.59,24.38,24.44,0.6171,4.5,1.8
1654,243,55.133,truck,192.57,27.19,206.61,27.19,178.53,12.28,206.61,42.1,28.08,29.82,0.6128,8.0,2.5
1654,258,55.133,truck,215.11,81.31,231.44,81.31,198.78,60.82,231.44,101.79,32.66,40.96,0.5137,8.0,2.5
1655,248,55.167,truck,459.22,112.49,484.17,112.49,434.27,83.47,484.17,141.52,49.9,58.05,0.7456,8.0,2.5
1655,272,55.167,truck,478.07,143.41,499.19,143.41,456.95,117.71,499.19,169.1,42.24,51.39,0.5124,8.0,2.5
1655,275,55.167,truck,383.08,81.7,401.93,81.7,364.23,60.91,401.93,102.48,37.7,41.57,0.4482,8.0,2.5
1656,264,55.2,car,168.06,96.88,187.64,96.88,148.47,81.28,187.64,112.49,39.17,31.21,0.7374,4.5,1.8
1656,280,55.2,car,23.15,125.47,46.18,125.47,0.12,107.42,46.18,143.51,46.05,36.09,0.7199,4.5,1.8
1657,220,55.233,bus,35.66,54.74,71.17,54.74,0.15,34.9,71.17,74.59,71.02,39.69,0.4991,12.0,2.5
1658,281,55.267,car,26.54,236.84,52.89,236.84,0.19,212.51,52.89,261.18,52.7,48.67,0.6334,4.5,1.8
1658,279,55.267,truck,337.32,143.25,354.78,143.25,319.85,118.31,354.78,168.18,34.93,49.87,0.5013,8.0,2.5
1659,254,55.3,car,148.23,79.87,165.9,79.87,130.56,67.04,165.9,92.69,35.34,25.65,0.6421,4.5,1.8
1659,273,55.3,truck,410.11,302.79,442.3,302.79,377.92,248.39,442.3,357.19,64.38,108.81,0.6188,8.0,2.5
1660,256,55.333,car,268.1,160.08,292.01,160.08,244.2,132.61,292.01,187.55,47.81,54.94,0.8391,4.5,1.8
1660,276,55.333,car,51.11,149.44,88.26,149.44,13.97,124.43,88.26,174.45,74.29,50.02,0.777,4.5,1.8
1660,7,55.333,car,531.03,72.01,554.59,72.01,507.46,59.28,554.59,84.75,47.13,25.47,0.6605,4.5,1.8
1660,269,55.333,car,304.12,59.45,316.38,59.45,291.85,47.04,316.38,71.86,24.53,24.82,0.6445,4.5,1.8
1660,258,55.333,truck,214.79,79.45,230.73,79.45,198.85,56.73,230.73,102.16,31.88,45.43,0.5803,8.0,2.5
1661,275,55.367,car,386.64,86.25,406.44,86.25,366.85,64.89,406.44,107.61,39.6,42.72,0.601,4.5,1.8
1661,248,55.367,truck,467.46,117.89,494.59,117.89,440.32,86.73,494.59,149.04,54.27,62.31,0.5641,8.0,2.5
1662,280,55.4,car,35.39,113.27,62.36,113.27,8.41,96.92,62.36,129.62,53.95,32.7,0.6951,4.5,1.8
1662,264,55.4,car,174.8,91.93,193.18,91.93,156.43,77.43,193.18,106.42,36.75,28.99,0.6443,4.5,1.8
1663,220,55.433,truck,36.41,55.47,72.71,55.47,0.11,36.27,72.71,74.67,72.6,38.4,0.5026,8.0,2.5
1664,281,55.467,car,38.69,221.91,77.32,221.91,0.05,188.23,77.32,255.6,77.27,67.37,0.7624,4.5,1.8
1665,247,55.5,car,184.8,61.79,197.75,61.79,171.85,51.58,197.75,71.99,25.9,20.41,0.5096,4.5,1.8
1665,254,55.5,car,155.51,76.07,172.66,76.07,138.35,63.65,172.66,88.49,34.3,24.83,0.4778,4.5,1.8
1665,273,55.5,truck,421.03,328.82,462.92,328.82,379.13,298.65,462.92,359.0,83.79,60.35,0.4134,8.0,2.5
1666,276,55.533,car,68.14,137.76,102.44,137.76,33.84,114.48,102.44,161.03,68.6,46.55,0.7632,4.5,1.8
1666,256,55.533,car,261.54,179.12,287.6,179.12,235.48,147.58,287.6,210.65,52.13,63.06,0.6935,4.5,1.8
1666,269,55.533,car,303.64,63.32,316.54,63.32,290.73,50.85,316.54,75.79,25.82,24.94,0.6164,4.5,1.8
1666,7,55.533,car,528.81,71.44,550.79,71.44,506.83,59.38,550.79,83.51,43.97,24.13,0.5032,4.5,1.8
1666,258,55.533,truck,215.03,81.43,230.73,81.43,199.33,59.14,230.73,103.71,31.4,44.56,0.4785,8.0,2.5
1667,275,55.567,car,390.4,91.53,411.1,91.53,369.69,69.03,411.1,114.04,41.41,45.01,0.7512,4.5,1.8
